Financial Benchmarks India Pvt Ltd,,,,
Reference Rates,,,,
Date,Time,Currency Pairs,Rate,Comments
16-Oct-19,1:30:00 PM,INR / 100 JPY,65.77,
15-Oct-19,1:30:00 PM,INR / 1 USD,71.3186,
15-Oct-19,1:30:00 PM,INR / 1 GBP,90.4134,
15-Oct-19,1:30:00 PM,INR / 1 EUR,78.7419,
15-Oct-19,1:30:00 PM,INR / 100 JPY,65.82,
14-Oct-19,1:30:00 PM,INR / 1 USD,71.0188,
14-Oct-19,1:30:00 PM,INR / 1 GBP,89.2891,
14-Oct-19,1:30:00 PM,INR / 1 EUR,78.2925,
14-Oct-19,1:30:00 PM,INR / 100 JPY,65.61,
11-Oct-19,1:30:00 PM,INR / 1 USD,71.0272,
11-Oct-19,1:30:00 PM,INR / 1 GBP,88.4298,
11-Oct-19,1:30:00 PM,INR / 1 EUR,78.2421,
11-Oct-19,1:30:00 PM,INR / 100 JPY,65.78,
10-Oct-19,1:30:00 PM,INR / 1 USD,71.0516,
10-Oct-19,1:30:00 PM,INR / 1 GBP,86.8592,
10-Oct-19,1:30:00 PM,INR / 1 EUR,78.0544,
10-Oct-19,1:30:00 PM,INR / 100 JPY,66.1,
09-Oct-19,1:30:00 PM,INR / 1 USD,71.1121,
09-Oct-19,1:30:00 PM,INR / 1 GBP,86.7904,
09-Oct-19,1:30:00 PM,INR / 1 EUR,77.9284,
09-Oct-19,1:30:00 PM,INR / 100 JPY,66.35,
07-Oct-19,1:30:00 PM,INR / 1 USD,70.9763,
07-Oct-19,1:30:00 PM,INR / 1 GBP,87.4182,
07-Oct-19,1:30:00 PM,INR / 1 EUR,77.9282,
07-Oct-19,1:30:00 PM,INR / 100 JPY,66.41,
04-Oct-19,1:30:00 PM,INR / 1 USD,70.8703,
04-Oct-19,1:30:00 PM,INR / 1 GBP,87.5229,
04-Oct-19,1:30:00 PM,INR / 1 EUR,77.7844,
04-Oct-19,1:30:00 PM,INR / 100 JPY,66.36,
03-Oct-19,1:30:00 PM,INR / 1 USD,71.1163,
03-Oct-19,1:30:00 PM,INR / 1 GBP,87.4195,
03-Oct-19,1:30:00 PM,INR / 1 EUR,77.8927,
03-Oct-19,1:30:00 PM,INR / 100 JPY,66.39,
01-Oct-19,1:30:00 PM,INR / 1 USD,70.9109,
01-Oct-19,1:30:00 PM,INR / 1 GBP,87.0554,
01-Oct-19,1:30:00 PM,INR / 1 EUR,77.1752,
01-Oct-19,1:30:00 PM,INR / 100 JPY,65.49,
30-Sep-19,1:30:00 PM,INR / 1 USD,70.685,
30-Sep-19,1:30:00 PM,INR / 1 GBP,86.9256,
30-Sep-19,1:30:00 PM,INR / 1 EUR,77.3284,
30-Sep-19,1:30:00 PM,INR / 100 JPY,65.55,
27-Sep-19,1:30:00 PM,INR / 1 USD,70.8381,
27-Sep-19,1:30:00 PM,INR / 1 GBP,87.3259,
27-Sep-19,1:30:00 PM,INR / 1 EUR,77.3203,
27-Sep-19,1:30:00 PM,INR / 100 JPY,65.71,
26-Sep-19,1:30:00 PM,INR / 1 USD,70.9021,
26-Sep-19,1:30:00 PM,INR / 1 GBP,87.6766,
26-Sep-19,1:30:00 PM,INR / 1 EUR,77.6619,
26-Sep-19,1:30:00 PM,INR / 100 JPY,65.87,
25-Sep-19,1:30:00 PM,INR / 1 USD,71.0395,
25-Sep-19,1:30:00 PM,INR / 1 GBP,88.5498,
25-Sep-19,1:30:00 PM,INR / 1 EUR,78.1425,
25-Sep-19,1:30:00 PM,INR / 100 JPY,66.18,
24-Sep-19,1:30:00 PM,INR / 1 USD,70.8477,
24-Sep-19,1:30:00 PM,INR / 1 GBP,88.1152,
24-Sep-19,1:30:00 PM,INR / 1 EUR,77.8611,
24-Sep-19,1:30:00 PM,INR / 100 JPY,65.88,
23-Sep-19,1:30:00 PM,INR / 1 USD,70.9212,
23-Sep-19,1:30:00 PM,INR / 1 GBP,88.4799,
23-Sep-19,1:30:00 PM,INR / 1 EUR,78.1835,
23-Sep-19,1:30:00 PM,INR / 100 JPY,65.83,
20-Sep-19,1:30:00 PM,INR / 1 USD,70.937,
20-Sep-19,1:30:00 PM,INR / 1 GBP,89.2142,
20-Sep-19,1:30:00 PM,INR / 1 EUR,78.4407,
20-Sep-19,1:30:00 PM,INR / 100 JPY,65.76,
19-Sep-19,1:30:00 PM,INR / 1 USD,71.1382,
19-Sep-19,1:30:00 PM,INR / 1 GBP,88.6828,
19-Sep-19,1:30:00 PM,INR / 1 EUR,78.5665,
19-Sep-19,1:30:00 PM,INR / 100 JPY,65.89,
18-Sep-19,1:30:00 PM,INR / 1 USD,71.3132,
18-Sep-19,1:30:00 PM,INR / 1 GBP,89.0626,
18-Sep-19,1:30:00 PM,INR / 1 EUR,78.9052,
18-Sep-19,1:30:00 PM,INR / 100 JPY,65.9,
17-Sep-19,1:30:00 PM,INR / 1 USD,71.8196,
17-Sep-19,1:30:00 PM,INR / 1 GBP,89.1219,
17-Sep-19,1:30:00 PM,INR / 1 EUR,78.9613,
17-Sep-19,1:30:00 PM,INR / 100 JPY,66.36,
16-Sep-19,1:30:00 PM,INR / 1 USD,71.5362,
16-Sep-19,1:30:00 PM,INR / 1 GBP,89.1393,
16-Sep-19,1:30:00 PM,INR / 1 EUR,79.1934,
16-Sep-19,1:30:00 PM,INR / 100 JPY,66.34,
13-Sep-19,1:30:00 PM,INR / 1 USD,70.9387,
13-Sep-19,1:30:00 PM,INR / 1 GBP,87.6547,
13-Sep-19,1:30:00 PM,INR / 1 EUR,78.5646,
13-Sep-19,1:30:00 PM,INR / 100 JPY,65.64,
12-Sep-19,1:30:00 PM,INR / 1 USD,71.3175,
12-Sep-19,1:30:00 PM,INR / 1 GBP,87.9098,
12-Sep-19,1:30:00 PM,INR / 1 EUR,78.5068,
12-Sep-19,1:30:00 PM,INR / 100 JPY,66.02,
11-Sep-19,1:30:00 PM,INR / 1 USD,71.6637,
11-Sep-19,1:30:00 PM,INR / 1 GBP,88.563,
11-Sep-19,1:30:00 PM,INR / 1 EUR,79.1569,
11-Sep-19,1:30:00 PM,INR / 100 JPY,66.47,
09-Sep-19,1:30:00 PM,INR / 1 USD,71.5886,
09-Sep-19,1:30:00 PM,INR / 1 GBP,87.8292,
09-Sep-19,1:30:00 PM,INR / 1 EUR,78.936,
09-Sep-19,1:30:00 PM,INR / 100 JPY,66.98,
06-Sep-19,1:30:00 PM,INR / 1 USD,71.7323,
06-Sep-19,1:30:00 PM,INR / 1 GBP,88.5057,
06-Sep-19,1:30:00 PM,INR / 1 EUR,79.2097,
06-Sep-19,1:30:00 PM,INR / 100 JPY,67.04,
05-Sep-19,1:30:00 PM,INR / 1 USD,71.8611,
05-Sep-19,1:30:00 PM,INR / 1 GBP,87.8861,
05-Sep-19,1:30:00 PM,INR / 1 EUR,79.2091,
05-Sep-19,1:30:00 PM,INR / 100 JPY,67.47,
04-Sep-19,1:30:00 PM,INR / 1 USD,72.07,
04-Sep-19,1:30:00 PM,INR / 1 GBP,87.2806,
04-Sep-19,1:30:00 PM,INR / 1 EUR,79.105,
04-Sep-19,1:30:00 PM,INR / 100 JPY,67.89,
03-Sep-19,1:30:00 PM,INR / 1 USD,72.1899,
03-Sep-19,1:30:00 PM,INR / 1 GBP,86.7193,
03-Sep-19,1:30:00 PM,INR / 1 EUR,78.9998,
03-Sep-19,1:30:00 PM,INR / 100 JPY,67.92,
30-Aug-19,1:30:00 PM,INR / 1 USD,71.7586,
30-Aug-19,1:30:00 PM,INR / 1 GBP,87.4292,
30-Aug-19,1:30:00 PM,INR / 1 EUR,79.2397,
30-Aug-19,1:30:00 PM,INR / 100 JPY,67.49,
29-Aug-19,1:30:00 PM,INR / 1 USD,71.9971,
29-Aug-19,1:30:00 PM,INR / 1 GBP,87.9358,
29-Aug-19,1:30:00 PM,INR / 1 EUR,79.7949,
29-Aug-19,1:30:00 PM,INR / 100 JPY,67.98,
28-Aug-19,1:30:00 PM,INR / 1 USD,71.7041,
28-Aug-19,1:30:00 PM,INR / 1 GBP,88.0211,
28-Aug-19,1:30:00 PM,INR / 1 EUR,79.4959,
28-Aug-19,1:30:00 PM,INR / 100 JPY,67.77,
27-Aug-19,1:30:00 PM,INR / 1 USD,71.8206,
27-Aug-19,1:30:00 PM,INR / 1 GBP,87.7485,
27-Aug-19,1:30:00 PM,INR / 1 EUR,79.7395,
27-Aug-19,1:30:00 PM,INR / 100 JPY,67.97,
26-Aug-19,1:30:00 PM,INR / 1 USD,72.1814,
26-Aug-19,1:30:00 PM,INR / 1 GBP,88.5955,
26-Aug-19,1:30:00 PM,INR / 1 EUR,80.4731,
26-Aug-19,1:30:00 PM,INR / 100 JPY,68.61,
23-Aug-19,1:30:00 PM,INR / 1 USD,71.7267,
23-Aug-19,1:30:00 PM,INR / 1 GBP,87.6189,
23-Aug-19,1:30:00 PM,INR / 1 EUR,79.3943,
23-Aug-19,1:30:00 PM,INR / 100 JPY,67.26,
22-Aug-19,1:30:00 PM,INR / 1 USD,71.7033,
22-Aug-19,1:30:00 PM,INR / 1 GBP,86.9121,
22-Aug-19,1:30:00 PM,INR / 1 EUR,79.4272,
22-Aug-19,1:30:00 PM,INR / 100 JPY,67.44,
21-Aug-19,1:30:00 PM,INR / 1 USD,71.5508,
21-Aug-19,1:30:00 PM,INR / 1 GBP,86.8913,
21-Aug-19,1:30:00 PM,INR / 1 EUR,79.3942,
21-Aug-19,1:30:00 PM,INR / 100 JPY,67.2,
20-Aug-19,1:30:00 PM,INR / 1 USD,71.6483,
20-Aug-19,1:30:00 PM,INR / 1 GBP,86.7809,
20-Aug-19,1:30:00 PM,INR / 1 EUR,79.3682,
20-Aug-19,1:30:00 PM,INR / 100 JPY,67.27,
19-Aug-19,1:30:00 PM,INR / 1 USD,71.3419,
19-Aug-19,1:30:00 PM,INR / 1 GBP,86.8026,
19-Aug-19,1:30:00 PM,INR / 1 EUR,79.1386,
19-Aug-19,1:30:00 PM,INR / 100 JPY,67.05,
16-Aug-19,1:30:00 PM,INR / 1 USD,71.2872,
16-Aug-19,1:30:00 PM,INR / 1 GBP,86.3269,
16-Aug-19,1:30:00 PM,INR / 1 EUR,79.1468,
16-Aug-19,1:30:00 PM,INR / 100 JPY,67.17,
14-Aug-19,1:30:00 PM,INR / 1 USD,71.0968,
14-Aug-19,1:30:00 PM,INR / 1 GBP,85.7442,
14-Aug-19,1:30:00 PM,INR / 1 EUR,79.4554,
14-Aug-19,1:30:00 PM,INR / 100 JPY,66.82,
13-Aug-19,1:30:00 PM,INR / 1 USD,71.2365,
13-Aug-19,1:30:00 PM,INR / 1 GBP,85.8939,
13-Aug-19,1:30:00 PM,INR / 1 EUR,79.7557,
13-Aug-19,1:30:00 PM,INR / 100 JPY,67.66,
09-Aug-19,1:30:00 PM,INR / 1 USD,70.5185,
09-Aug-19,1:30:00 PM,INR / 1 GBP,85.6085,
09-Aug-19,1:30:00 PM,INR / 1 EUR,78.9069,
09-Aug-19,1:30:00 PM,INR / 100 JPY,66.58,
08-Aug-19,1:30:00 PM,INR / 1 USD,70.8497,
08-Aug-19,1:30:00 PM,INR / 1 GBP,86.1528,
08-Aug-19,1:30:00 PM,INR / 1 EUR,79.3913,
08-Aug-19,1:30:00 PM,INR / 100 JPY,66.76,
07-Aug-19,1:30:00 PM,INR / 1 USD,70.9553,
07-Aug-19,1:30:00 PM,INR / 1 GBP,86.2263,
07-Aug-19,1:30:00 PM,INR / 1 EUR,79.5002,
07-Aug-19,1:30:00 PM,INR / 100 JPY,66.8,
06-Aug-19,1:30:00 PM,INR / 1 USD,70.7226,
06-Aug-19,1:30:00 PM,INR / 1 GBP,85.9944,
06-Aug-19,1:30:00 PM,INR / 1 EUR,79.2494,
06-Aug-19,1:30:00 PM,INR / 100 JPY,66.41,
05-Aug-19,1:30:00 PM,INR / 1 USD,70.3584,
05-Aug-19,1:30:00 PM,INR / 1 GBP,85.2556,
05-Aug-19,1:30:00 PM,INR / 1 EUR,78.2686,
05-Aug-19,1:30:00 PM,INR / 100 JPY,66.42,
02-Aug-19,1:30:00 PM,INR / 1 USD,69.3981,
02-Aug-19,1:30:00 PM,INR / 1 GBP,84.0892,
02-Aug-19,1:30:00 PM,INR / 1 EUR,76.9366,
02-Aug-19,1:30:00 PM,INR / 100 JPY,64.82,
01-Aug-19,1:30:00 PM,INR / 1 USD,69.058,
01-Aug-19,1:30:00 PM,INR / 1 GBP,83.7457,
01-Aug-19,1:30:00 PM,INR / 1 EUR,76.3059,
01-Aug-19,1:30:00 PM,INR / 100 JPY,63.24,
31-Jul-19,1:30:00 PM,INR / 1 USD,68.8569,
31-Jul-19,1:30:00 PM,INR / 1 GBP,83.7364,
31-Jul-19,1:30:00 PM,INR / 1 EUR,76.842,
31-Jul-19,1:30:00 PM,INR / 100 JPY,63.43,
30-Jul-19,1:30:00 PM,INR / 1 USD,68.75,
30-Jul-19,1:30:00 PM,INR / 1 GBP,83.5445,
30-Jul-19,1:30:00 PM,INR / 1 EUR,76.5751,
30-Jul-19,1:30:00 PM,INR / 100 JPY,63.31,
29-Jul-19,1:30:00 PM,INR / 1 USD,68.9023,
29-Jul-19,1:30:00 PM,INR / 1 GBP,85.2193,
29-Jul-19,1:30:00 PM,INR / 1 EUR,76.6552,
29-Jul-19,1:30:00 PM,INR / 100 JPY,63.42,
26-Jul-19,1:30:00 PM,INR / 1 USD,69.0611,
26-Jul-19,1:30:00 PM,INR / 1 GBP,85.8494,
26-Jul-19,1:30:00 PM,INR / 1 EUR,76.9437,
26-Jul-19,1:30:00 PM,INR / 100 JPY,63.58,
25-Jul-19,1:30:00 PM,INR / 1 USD,68.9904,
25-Jul-19,1:30:00 PM,INR / 1 GBP,86.0738,
25-Jul-19,1:30:00 PM,INR / 1 EUR,76.8181,
25-Jul-19,1:30:00 PM,INR / 100 JPY,63.81,
24-Jul-19,1:30:00 PM,INR / 1 USD,69.0135,
24-Jul-19,1:30:00 PM,INR / 1 GBP,85.8855,
24-Jul-19,1:30:00 PM,INR / 1 EUR,76.9616,
24-Jul-19,1:30:00 PM,INR / 100 JPY,63.83,
23-Jul-19,1:30:00 PM,INR / 1 USD,68.9922,
23-Jul-19,1:30:00 PM,INR / 1 GBP,85.9312,
23-Jul-19,1:30:00 PM,INR / 1 EUR,77.2055,
23-Jul-19,1:30:00 PM,INR / 100 JPY,63.8,
22-Jul-19,1:30:00 PM,INR / 1 USD,69.0199,
22-Jul-19,1:30:00 PM,INR / 1 GBP,86.2956,
22-Jul-19,1:30:00 PM,INR / 1 EUR,77.4215,
22-Jul-19,1:30:00 PM,INR / 100 JPY,63.94,
19-Jul-19,1:30:00 PM,INR / 1 USD,68.8249,
19-Jul-19,1:30:00 PM,INR / 1 GBP,86.2248,
19-Jul-19,1:30:00 PM,INR / 1 EUR,77.5161,
19-Jul-19,1:30:00 PM,INR / 100 JPY,63.93,
18-Jul-19,1:30:00 PM,INR / 1 USD,68.8758,
18-Jul-19,1:30:00 PM,INR / 1 GBP,85.7164,
18-Jul-19,1:30:00 PM,INR / 1 EUR,77.4389,
18-Jul-19,1:30:00 PM,INR / 100 JPY,63.99,
17-Jul-19,1:30:00 PM,INR / 1 USD,68.8051,
17-Jul-19,1:30:00 PM,INR / 1 GBP,85.3908,
17-Jul-19,1:30:00 PM,INR / 1 EUR,77.1434,
17-Jul-19,1:30:00 PM,INR / 100 JPY,63.6,
16-Jul-19,1:30:00 PM,INR / 1 USD,68.5672,
16-Jul-19,1:30:00 PM,INR / 1 GBP,85.7657,
16-Jul-19,1:30:00 PM,INR / 1 EUR,77.1838,
16-Jul-19,1:30:00 PM,INR / 100 JPY,63.45,
15-Jul-19,1:30:00 PM,INR / 1 USD,68.5836,
15-Jul-19,1:30:00 PM,INR / 1 GBP,86.1991,
15-Jul-19,1:30:00 PM,INR / 1 EUR,77.3074,
15-Jul-19,1:30:00 PM,INR / 100 JPY,63.49,
12-Jul-19,1:30:00 PM,INR / 1 USD,68.5855,
12-Jul-19,1:30:00 PM,INR / 1 GBP,86.0112,
12-Jul-19,1:30:00 PM,INR / 1 EUR,77.2931,
12-Jul-19,1:30:00 PM,INR / 100 JPY,63.3,
11-Jul-19,1:30:00 PM,INR / 1 USD,68.3665,
11-Jul-19,1:30:00 PM,INR / 1 GBP,85.6541,
11-Jul-19,1:30:00 PM,INR / 1 EUR,77.0436,
11-Jul-19,1:30:00 PM,INR / 100 JPY,63.32,
10-Jul-19,1:30:00 PM,INR / 1 USD,68.5269,
10-Jul-19,1:30:00 PM,INR / 1 GBP,85.3009,
10-Jul-19,1:30:00 PM,INR / 1 EUR,76.7908,
10-Jul-19,1:30:00 PM,INR / 100 JPY,62.93,
09-Jul-19,1:30:00 PM,INR / 1 USD,68.7301,
09-Jul-19,1:30:00 PM,INR / 1 GBP,85.8792,
09-Jul-19,1:30:00 PM,INR / 1 EUR,77.0478,
09-Jul-19,1:30:00 PM,INR / 100 JPY,63.18,
08-Jul-19,1:30:00 PM,INR / 1 USD,68.6982,
08-Jul-19,1:30:00 PM,INR / 1 GBP,86.0596,
08-Jul-19,1:30:00 PM,INR / 1 EUR,77.1078,
08-Jul-19,1:30:00 PM,INR / 100 JPY,63.42,
05-Jul-19,1:30:00 PM,INR / 1 USD,68.7499,
05-Jul-19,1:30:00 PM,INR / 1 GBP,86.5039,
05-Jul-19,1:30:00 PM,INR / 1 EUR,77.5178,
05-Jul-19,1:30:00 PM,INR / 100 JPY,63.7,
04-Jul-19,1:30:00 PM,INR / 1 USD,68.8545,
04-Jul-19,1:30:00 PM,INR / 1 GBP,86.5721,
04-Jul-19,1:30:00 PM,INR / 1 EUR,77.6881,
04-Jul-19,1:30:00 PM,INR / 100 JPY,63.86,
03-Jul-19,1:30:00 PM,INR / 1 USD,68.8776,
03-Jul-19,1:30:00 PM,INR / 1 GBP,86.6076,
03-Jul-19,1:30:00 PM,INR / 1 EUR,77.7256,
03-Jul-19,1:30:00 PM,INR / 100 JPY,64,
02-Jul-19,1:30:00 PM,INR / 1 USD,68.9924,
02-Jul-19,1:30:00 PM,INR / 1 GBP,87.2262,
02-Jul-19,1:30:00 PM,INR / 1 EUR,77.9177,
02-Jul-19,1:30:00 PM,INR / 100 JPY,63.66,
01-Jul-19,1:30:00 PM,INR / 1 USD,68.9665,
01-Jul-19,1:30:00 PM,INR / 1 GBP,87.4697,
01-Jul-19,1:30:00 PM,INR / 1 EUR,78.1285,
01-Jul-19,1:30:00 PM,INR / 100 JPY,63.64,
28-Jun-19,1:30:00 PM,INR / 1 USD,68.918,
28-Jun-19,1:30:00 PM,INR / 1 GBP,87.3476,
28-Jun-19,1:30:00 PM,INR / 1 EUR,78.3579,
28-Jun-19,1:30:00 PM,INR / 100 JPY,63.97,
27-Jun-19,1:30:00 PM,INR / 1 USD,69.2216,
27-Jun-19,1:30:00 PM,INR / 1 GBP,87.7356,
27-Jun-19,1:30:00 PM,INR / 1 EUR,78.5887,
27-Jun-19,1:30:00 PM,INR / 100 JPY,64.01,
26-Jun-19,1:30:00 PM,INR / 1 USD,69.3192,
26-Jun-19,1:30:00 PM,INR / 1 GBP,87.8357,
26-Jun-19,1:30:00 PM,INR / 1 EUR,78.7549,
26-Jun-19,1:30:00 PM,INR / 100 JPY,64.55,
25-Jun-19,1:30:00 PM,INR / 1 USD,69.3398,
25-Jun-19,1:30:00 PM,INR / 1 GBP,88.4161,
25-Jun-19,1:30:00 PM,INR / 1 EUR,79.0525,
25-Jun-19,1:30:00 PM,INR / 100 JPY,64.81,
24-Jun-19,1:30:00 PM,INR / 1 USD,69.4788,
24-Jun-19,1:30:00 PM,INR / 1 GBP,88.6827,
24-Jun-19,1:30:00 PM,INR / 1 EUR,79.1137,
24-Jun-19,1:30:00 PM,INR / 100 JPY,64.68,
21-Jun-19,1:30:00 PM,INR / 1 USD,69.6343,
21-Jun-19,1:30:00 PM,INR / 1 GBP,88.365,
21-Jun-19,1:30:00 PM,INR / 1 EUR,78.5851,
21-Jun-19,1:30:00 PM,INR / 100 JPY,64.9,
20-Jun-19,1:30:00 PM,INR / 1 USD,69.5645,
20-Jun-19,1:30:00 PM,INR / 1 GBP,88.3794,
20-Jun-19,1:30:00 PM,INR / 1 EUR,78.4711,
20-Jun-19,1:30:00 PM,INR / 100 JPY,64.69,
19-Jun-19,1:30:00 PM,INR / 1 USD,69.6677,
19-Jun-19,1:30:00 PM,INR / 1 GBP,87.4878,
19-Jun-19,1:30:00 PM,INR / 1 EUR,77.9925,
19-Jun-19,1:30:00 PM,INR / 100 JPY,64.34,
18-Jun-19,1:30:00 PM,INR / 1 USD,69.801,
18-Jun-19,1:30:00 PM,INR / 1 GBP,87.4602,
18-Jun-19,1:30:00 PM,INR / 1 EUR,78.4233,
18-Jun-19,1:30:00 PM,INR / 100 JPY,64.47,
17-Jun-19,1:30:00 PM,INR / 1 USD,69.8362,
17-Jun-19,1:30:00 PM,INR / 1 GBP,87.8898,
17-Jun-19,1:30:00 PM,INR / 1 EUR,78.2729,
17-Jun-19,1:30:00 PM,INR / 100 JPY,64.31,
14-Jun-19,1:30:00 PM,INR / 1 USD,69.5646,
14-Jun-19,1:30:00 PM,INR / 1 GBP,88.1986,
14-Jun-19,1:30:00 PM,INR / 1 EUR,78.4308,
14-Jun-19,1:30:00 PM,INR / 100 JPY,64.23,
13-Jun-19,1:30:00 PM,INR / 1 USD,69.3579,
13-Jun-19,1:30:00 PM,INR / 1 GBP,88.0207,
13-Jun-19,1:30:00 PM,INR / 1 EUR,78.374,
13-Jun-19,1:30:00 PM,INR / 100 JPY,64.03,
12-Jun-19,1:30:00 PM,INR / 1 USD,69.4048,
12-Jun-19,1:30:00 PM,INR / 1 GBP,88.3282,
12-Jun-19,1:30:00 PM,INR / 1 EUR,78.7,
12-Jun-19,1:30:00 PM,INR / 100 JPY,64.07,
11-Jun-19,1:30:00 PM,INR / 1 USD,69.4222,
11-Jun-19,1:30:00 PM,INR / 1 GBP,88.0398,
11-Jun-19,1:30:00 PM,INR / 1 EUR,78.5799,
11-Jun-19,1:30:00 PM,INR / 100 JPY,63.9,
10-Jun-19,1:30:00 PM,INR / 1 USD,69.4598,
10-Jun-19,1:30:00 PM,INR / 1 GBP,88.2658,
10-Jun-19,1:30:00 PM,INR / 1 EUR,78.5544,
10-Jun-19,1:30:00 PM,INR / 100 JPY,63.94,
07-Jun-19,1:30:00 PM,INR / 1 USD,69.3019,
07-Jun-19,1:30:00 PM,INR / 1 GBP,88.0217,
07-Jun-19,1:30:00 PM,INR / 1 EUR,78.0691,
07-Jun-19,1:30:00 PM,INR / 100 JPY,63.92,
06-Jun-19,1:30:00 PM,INR / 1 USD,69.3205,
06-Jun-19,1:30:00 PM,INR / 1 GBP,87.8744,
06-Jun-19,1:30:00 PM,INR / 1 EUR,77.8192,
06-Jun-19,1:30:00 PM,INR / 100 JPY,64.12,
04-Jun-19,1:30:00 PM,INR / 1 USD,69.2918,
04-Jun-19,1:30:00 PM,INR / 1 GBP,87.8324,
04-Jun-19,1:30:00 PM,INR / 1 EUR,78.0009,
04-Jun-19,1:30:00 PM,INR / 100 JPY,64.21,
03-Jun-19,1:30:00 PM,INR / 1 USD,69.4338,
03-Jun-19,1:30:00 PM,INR / 1 GBP,87.7143,
03-Jun-19,1:30:00 PM,INR / 1 EUR,77.5622,
03-Jun-19,1:30:00 PM,INR / 100 JPY,64.13,
31-May-19,1:30:00 PM,INR / 1 USD,69.8058,
31-May-19,1:30:00 PM,INR / 1 GBP,88.0093,
31-May-19,1:30:00 PM,INR / 1 EUR,77.7288,
31-May-19,1:30:00 PM,INR / 100 JPY,64.08,
30-May-19,1:30:00 PM,INR / 1 USD,69.7852,
30-May-19,1:30:00 PM,INR / 1 GBP,88.1666,
30-May-19,1:30:00 PM,INR / 1 EUR,77.7095,
30-May-19,1:30:00 PM,INR / 100 JPY,63.59,
29-May-19,1:30:00 PM,INR / 1 USD,69.8805,
29-May-19,1:30:00 PM,INR / 1 GBP,88.4706,
29-May-19,1:30:00 PM,INR / 1 EUR,78.0095,
29-May-19,1:30:00 PM,INR / 100 JPY,63.97,
28-May-19,1:30:00 PM,INR / 1 USD,69.6142,
28-May-19,1:30:00 PM,INR / 1 GBP,88.2792,
28-May-19,1:30:00 PM,INR / 1 EUR,77.8574,
28-May-19,1:30:00 PM,INR / 100 JPY,63.59,
27-May-19,1:30:00 PM,INR / 1 USD,69.4327,
27-May-19,1:30:00 PM,INR / 1 GBP,88.4795,
27-May-19,1:30:00 PM,INR / 1 EUR,77.822,
27-May-19,1:30:00 PM,INR / 100 JPY,63.38,
24-May-19,1:30:00 PM,INR / 1 USD,69.6096,
24-May-19,1:30:00 PM,INR / 1 GBP,88.3021,
24-May-19,1:30:00 PM,INR / 1 EUR,77.9744,
24-May-19,1:30:00 PM,INR / 100 JPY,63.55,
23-May-19,1:30:00 PM,INR / 1 USD,69.6732,
23-May-19,1:30:00 PM,INR / 1 GBP,87.922,
23-May-19,1:30:00 PM,INR / 1 EUR,77.6526,
23-May-19,1:30:00 PM,INR / 100 JPY,63.19,
22-May-19,1:30:00 PM,INR / 1 USD,69.7655,
22-May-19,1:30:00 PM,INR / 1 GBP,88.5915,
22-May-19,1:30:00 PM,INR / 1 EUR,77.8123,
22-May-19,1:30:00 PM,INR / 100 JPY,63.17,
21-May-19,1:30:00 PM,INR / 1 USD,69.7291,
21-May-19,1:30:00 PM,INR / 1 GBP,88.622,
21-May-19,1:30:00 PM,INR / 1 EUR,77.7242,
21-May-19,1:30:00 PM,INR / 100 JPY,63.28,
20-May-19,1:30:00 PM,INR / 1 USD,69.5466,
20-May-19,1:30:00 PM,INR / 1 GBP,88.5426,
20-May-19,1:30:00 PM,INR / 1 EUR,77.5658,
20-May-19,1:30:00 PM,INR / 100 JPY,63.14,
17-May-19,1:30:00 PM,INR / 1 USD,70.1666,
17-May-19,1:30:00 PM,INR / 1 GBP,89.7276,
17-May-19,1:30:00 PM,INR / 1 EUR,78.4336,
17-May-19,1:30:00 PM,INR / 100 JPY,64.03,
16-May-19,1:30:00 PM,INR / 1 USD,70.2469,
16-May-19,1:30:00 PM,INR / 1 GBP,90.1937,
16-May-19,1:30:00 PM,INR / 1 EUR,78.721,
16-May-19,1:30:00 PM,INR / 100 JPY,64.18,
15-May-19,1:30:00 PM,INR / 1 USD,70.2087,
15-May-19,1:30:00 PM,INR / 1 GBP,90.6319,
15-May-19,1:30:00 PM,INR / 1 EUR,78.688,
15-May-19,1:30:00 PM,INR / 100 JPY,64.01,
14-May-19,1:30:00 PM,INR / 1 USD,70.4208,
14-May-19,1:30:00 PM,INR / 1 GBP,91.2137,
14-May-19,1:30:00 PM,INR / 1 EUR,79.1511,
14-May-19,1:30:00 PM,INR / 100 JPY,64.25,
13-May-19,1:30:00 PM,INR / 1 USD,70.2576,
13-May-19,1:30:00 PM,INR / 1 GBP,91.437,
13-May-19,1:30:00 PM,INR / 1 EUR,78.9227,
13-May-19,1:30:00 PM,INR / 100 JPY,64.04,
10-May-19,1:30:00 PM,INR / 1 USD,69.9212,
10-May-19,1:30:00 PM,INR / 1 GBP,90.9269,
10-May-19,1:30:00 PM,INR / 1 EUR,78.4884,
10-May-19,1:30:00 PM,INR / 100 JPY,63.72,
09-May-19,1:30:00 PM,INR / 1 USD,69.8685,
09-May-19,1:30:00 PM,INR / 1 GBP,90.9879,
09-May-19,1:30:00 PM,INR / 1 EUR,78.2481,
09-May-19,1:30:00 PM,INR / 100 JPY,63.59,
08-May-19,1:30:00 PM,INR / 1 USD,69.6009,
08-May-19,1:30:00 PM,INR / 1 GBP,90.9002,
08-May-19,1:30:00 PM,INR / 1 EUR,78.0124,
08-May-19,1:30:00 PM,INR / 100 JPY,63.23,
07-May-19,1:30:00 PM,INR / 1 USD,69.3095,
